seed,topology_model,n_cells,n_sites,edit_states,dominant_state_prob,missing_rate,mutation_rate,repeat,triplet_samples_requested,sampled_triplets_inferred,possible_triplets,sampled_triplet_coverage,min_signal_gap,simulation_seconds,algorithm,triplet_accuracy,rf_similarity,triplet_inference_seconds,solve_seconds,status,error
805222069,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,43,50000,42904,22238720,0.85808,0.03,0.1958184289997007,NeighborJoining,0.961,0.3921568627450981,0.0,1.1271808370001963,ok,
805222070,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,44,50000,43564,22238720,0.87128,0.03,0.198468997999953,ConfidentWeightedTMC_SMJ32,0.9828,0.06419257773319964,1.2247055609996096,47.76791590299945,ok,
805222070,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,44,50000,43564,22238720,0.87128,0.03,0.198468997999953,VanillaGreedy,0.968,0.2041216879293425,0.0,0.9704661649993795,ok,
805222070,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,44,50000,43564,22238720,0.87128,0.03,0.198468997999953,UPGMA,0.9946,0.25098039215686274,0.0,0.9041189150002538,ok,
805222070,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,44,50000,43564,22238720,0.87128,0.03,0.198468997999953,NeighborJoining,0.9424,0.27647058823529413,0.0,0.9701678399997036,ok,
805222071,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,45,50000,43306,22238720,0.86612,0.03,0.19543894300022657,ConfidentWeightedTMC_SMJ32,0.9796,0.056168505516549616,1.3466950609999913,46.308712762999676,ok,
805222071,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,45,50000,43306,22238720,0.86612,0.03,0.19543894300022657,VanillaGreedy,0.9112,0.20980392156862748,0.0,0.8478289759996187,ok,
805222071,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,45,50000,43306,22238720,0.86612,0.03,0.19543894300022657,UPGMA,0.9946,0.3196078431372549,0.0,1.2979200500003572,ok,
805222071,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,45,50000,43306,22238720,0.86612,0.03,0.19543894300022657,NeighborJoining,0.9572,0.3392156862745098,0.0,1.2797246430000087,ok,
805222072,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,46,50000,44143,22238720,0.88286,0.03,0.20674054700066335,ConfidentWeightedTMC_SMJ32,0.9812,0.06613226452905807,1.2757399370002531,47.02304953800012,ok,
805222072,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,46,50000,44143,22238720,0.88286,0.03,0.20674054700066335,VanillaGreedy,0.9342,0.1746810598626104,0.0,1.317040869000266,ok,
805222072,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,46,50000,44143,22238720,0.88286,0.03,0.20674054700066335,UPGMA,0.9896,0.30980392156862746,0.0,1.1180018439999913,ok,
805222072,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,46,50000,44143,22238720,0.88286,0.03,0.20674054700066335,NeighborJoining,0.9944,0.3392156862745098,0.0,0.9262273649992494,ok,
805222073,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,47,50000,43254,22238720,0.86508,0.03,0.31847041199944215,ConfidentWeightedTMC_SMJ32,0.9652,0.05811623246492981,2.221336565000456,49.31701488700037,ok,
805222073,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,47,50000,43254,22238720,0.86508,0.03,0.31847041199944215,VanillaGreedy,0.9574,0.19842829076620827,0.0,0.9396108750006533,ok,
805222073,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,47,50000,43254,22238720,0.86508,0.03,0.31847041199944215,UPGMA,0.9834,0.38627450980392153,0.0,1.3373076629995921,ok,
805222073,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,47,50000,43254,22238720,0.86508,0.03,0.31847041199944215,NeighborJoining,0.9882,0.35686274509803917,0.0,0.9743068309999217,ok,
805222074,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,48,50000,43140,22238720,0.8628,0.03,0.17507833000036044,ConfidentWeightedTMC_SMJ32,0.987,0.08835341365461846,1.325759373999972,44.789146617999904,ok,
805222074,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,48,50000,43140,22238720,0.8628,0.03,0.17507833000036044,VanillaGreedy,0.9242,0.20980392156862748,0.0,0.8618468690001464,ok,
805222074,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,48,50000,43140,22238720,0.8628,0.03,0.17507833000036044,UPGMA,0.995,0.34705882352941175,0.0,0.9064933899999232,ok,
805222074,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,48,50000,43140,22238720,0.8628,0.03,0.17507833000036044,NeighborJoining,0.8024,0.33529411764705885,0.0,0.9527054930003942,ok,
805222075,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,49,50000,42777,22238720,0.85554,0.03,0.17584574700049416,ConfidentWeightedTMC_SMJ32,0.962,0.06606606606606602,1.3092332959995474,42.08381473699956,ok,
805222075,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,49,50000,42777,22238720,0.85554,0.03,0.17584574700049416,VanillaGreedy,0.9154,0.21764705882352942,0.0,0.836540547000368,ok,
805222075,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,49,50000,42777,22238720,0.85554,0.03,0.17584574700049416,UPGMA,0.9764,0.40784313725490196,0.0,0.9626917609994052,ok,
805222075,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,49,50000,42777,22238720,0.85554,0.03,0.17584574700049416,NeighborJoining,0.9758,0.39607843137254906,0.0,0.9754167609999058,ok,
